ID,Title,Code,Fully Specified Name,Definition
http://id.who.int/icd/release/11/2023-01/mms/958752541,Vestibular neuritis,AB30.0,,"Vestibular neuritis (also known as vestibular neuronitis) may be described as acute, sustained dysfunction of the peripheral vestibular system with secondary nausea, vomiting, and vertigo. Important negative features include aural fullness and hearing loss."
http://id.who.int/icd/release/11/2023-01/mms/901550793,Labyrinthitis,AB30.1,,Labyrinthitis is an inflammatory disorder of the inner ear (labyrinth) producing disturbances of balance and hearing to varying degrees. It can be caused by bacterial or viral infections and autoimmune processes.
http://id.who.int/icd/release/11/2023-01/mms/1462112221/other,Other specified acute vestibular syndrome,AB30.Y,,
http://id.who.int/icd/release/11/2023-01/mms/1462112221/unspecified,"Acute vestibular syndrome, unspecified",AB30.Z,,
http://id.who.int/icd/release/11/2023-01/mms/1462112221,Acute vestibular syndrome,AB30,,"A clinical syndrome of acute-onset, continuous vertigo, dizziness, or unsteadiness lasting days to weeks, and generally including features suggestive of new, ongoing vestibular system dysfunction (e.g., vomiting, nystagmus, severe postural instability). There may also be symptoms or signs suggesting cochlear or central nervous system dysfunction. Acute vestibular syndrome usually connotes a single, monophasic event, often caused by a one-time disorder, but it may instead punctuate a relapsing-and-remitting or stepwise, progressive illness course. Disorders typically presenting this syndrome include vestibular neuritis, acute labyrinthitis, traumatic vestibulopathy, demyelinating disease with vestibular involvement, and strokes affecting central or peripheral vestibular structures."
http://id.who.int/icd/release/11/2023-01/mms/683932278,Meniere disease,AB31.0,,"Meniere Disease (MD) is a chronic progressive inner ear disease, with endolymphatic hydrops. It is characterised by recurrent attacks of debilitating spontaneous vertigo lasting from 20 minutes to up to 12 hours, accompanied by a sense of fullness and tinnitus in the affected ear, and ipsilateral fluctuating sensorineural hearing loss (SNHL) in the low or low and middle frequencies. There may be nystagmus during attacks and falls are frequent. When known, etiology should be added."
http://id.who.int/icd/release/11/2023-01/mms/649273908,Vestibular migraine,AB31.1,,"Recurrent attacks of moderate to severe vestibular symptoms lasting from 5 minutes to 72 hours in patients with a past or ongoing history of migraine headaches. Vestibular symptoms are usually spontaneous and positional vertigo, head motion-induced and visual vertigo as well as head motion-induced dizziness with nausea. Attacks of vestibular symptoms may occur together or independently of migraine symptoms like headache, photophobia, phonophobia or visual aura."
http://id.who.int/icd/release/11/2023-01/mms/1300772836,Benign positional paroxysmal vertigo,AB31.2,,Benign paroxysmal positional vertigo is defined as an abnormal sensation of motion that is elicited by certain critical provocative physical positions of the patient (e.g. becoming dorsal recumbent). The provocative positions usually trigger specific eye movements (e.g. nystagmus). The character and direction of the nystagmus is specific to the part of the inner ear affected and the underlying pathophysiology.
http://id.who.int/icd/release/11/2023-01/mms/144677326,Superior canal dehiscence syndrome,AB31.3,,"Superior canal dehiscence syndrome (SCDS) occurs when thin or dehiscent bone over the superior semicircular canal, best demonstrated on CT, allows pressure transmission between the canal and the intracranial space. Vertigo and nystagmus may occur when the canal is stimulated by loud sounds or changes in middle ear or intracranial pressure. Hyperacusis to bone-conducted sounds can cause conductive hearing loss, pulsatile tinnitus, or autophony (hearing one’s own body sounds as loud or distorted). While the bony defect may be congenital, head trauma can be the final step that opens a functionally mobile labyrinthine window."
http://id.who.int/icd/release/11/2023-01/mms/459420954,Disembarkment syndrome,AB31.4,,"Disembarkment syndrome, or Mal de debarquement (MdD) occurs when habituation to unfamiliar motion patterns like traveling on a boat, train, or airplane, becomes resistant to re-adaption on return to stable conditions. It results in an illusion of self motion typically described as rocking, bobbing, or swaying. Brief periods of MdD (hours) are common in healthy individuals, this otherwise natural phenomenon can become persistent in some individuals."
http://id.who.int/icd/release/11/2023-01/mms/1392879169,Autoimmune inner ear disease,AB31.5,,Autoimmune inner ear disease (AIED) is a clinical syndrome of bilateral sensorineural hearing loss (SNHL) >30dB at one or more frequencies progressing over a period of 3-90 days. Progression of SNLH >15dB at one frequency or >10dB in two frequencies in at least one ear should be demonstrated. Vestibular symptoms may be present in 50% of patients and systemic autoimmune disease (SAD) coexists in 30% of patients.
http://id.who.int/icd/release/11/2023-01/mms/1022631146,Vestibular paroxysmia,AB31.6,,"Vestibular paroxysmia (VP) is characterised by recurrent spells of vertigo or dizziness, lasting seconds to minutes, often many times a day. Attacks usually occur spontaneously but may occasionally be induced by changes of head position (which then needs to be distinguished from benign paroxysmal positioning vertigo). Possible accompanying symptoms are short attacks of tinnitus or changes in hearing. In the attack-free interval mild to moderate impairments of vestibular or audiological function may be found. Neurovascular cross-compression of the eighth nerve is the assumed mechanism."
http://id.who.int/icd/release/11/2023-01/mms/1545790848,Vertiginous syndromes,AB31.7,,
http://id.who.int/icd/release/11/2023-01/mms/1402706403/other,Other specified episodic vestibular syndrome,AB31.Y,,
http://id.who.int/icd/release/11/2023-01/mms/1402706403/unspecified,"Episodic vestibular syndrome, unspecified",AB31.Z,,
http://id.who.int/icd/release/11/2023-01/mms/1402706403,Episodic vestibular syndrome,AB31,,"A clinical syndrome of transient vertigo, dizziness, or unsteadiness lasting seconds to hours, occasionally days, and generally including features suggestive of temporary, short-lived vestibular system dysfunction (e.g., nausea, nystagmus, sudden falls). There may also be symptoms or signs suggesting cochlear or central nervous system dysfunction. Episodic vestibular syndrome usually connotes multiple, recurrent events caused by an episodic disorder with repeated spells (triggered or spontaneous), but may initially present after the first event."
http://id.who.int/icd/release/11/2023-01/mms/2005792829,Persistent Postural-Perceptual Dizziness,AB32.0,,"Persistent non-vertiginous dizziness, unsteadiness, or both lasting three months or more. Symptoms are present most days, often increasing throughout the day, but may wax and wane. Momentary flares may occur spontaneously or with sudden movement. Affected individuals feel worst when upright, exposed to moving or complex visual stimuli, and during active or passive head motion. These situations may not be equally provocative. Typically, the disorder follows occurrences of acute or episodic vestibular or balance-related problems. Symptoms may begin intermittently, and then consolidate. Gradual onset is uncommon."
http://id.who.int/icd/release/11/2023-01/mms/1980922887,Chronic unilateral idiopathic vestibulopathy,AB32.1,,
http://id.who.int/icd/release/11/2023-01/mms/2090851179,Persistent unilateral vestibulopathy after vestibular neuronitis,AB32.2,,
http://id.who.int/icd/release/11/2023-01/mms/2015513941,Unilateral vestibulopathy due to schwannoma,AB32.3,,
http://id.who.int/icd/release/11/2023-01/mms/502915296,Unilateral vestibulopathy after medical intervention,AB32.4,,
http://id.who.int/icd/release/11/2023-01/mms/638882370,Chronic bilateral vestibulopathy,AB32.5,,"Bilateral vestibulopathy (BVP) results from impaired vestibular function of both inner ears. It is clinically characterised by postural imbalance and unsteadiness of gait that worsens in darkness and on uneven ground, head or body movement-induced oscillopsia. If known, the etiology should be added to the diagnosis."
http://id.who.int/icd/release/11/2023-01/mms/579898286/other,Other specified chronic vestibular syndrome,AB32.Y,,
http://id.who.int/icd/release/11/2023-01/mms/579898286/unspecified,"Chronic vestibular syndrome, unspecified",AB32.Z,,
http://id.who.int/icd/release/11/2023-01/mms/579898286,Chronic vestibular syndrome,AB32,,"A clinical syndrome of chronic vertigo, dizziness, or unsteadiness lasting months to years and generally including features suggestive of persistent vestibular system dysfunction (e.g., oscillopsia, nystagmus, gait unsteadiness). There may also be symptoms or signs suggesting cochlear or central nervous system dysfunction. Chronic vestibular syndrome often connotes a progressive, deteriorating course, but sometimes instead reflects a stable, incomplete recovery after an acute vestibular event, or persistent, lingering symptoms between episodic vestibular events."
http://id.who.int/icd/release/11/2023-01/mms/1242649410,Otosclerosis,AB33,,"Otosclerosis is a genetically mediated metabolic bone disease that affects the otic capsule and stapes. It is an autosomal dominant disorder with varying penetrance and expressivity. Usually symptomatic hearing loss from otosclerosis develops early in the third decade of life, although onset in the teenage years does occur."
http://id.who.int/icd/release/11/2023-01/mms/1394072237,Idiopathic bilateral vestibulopathy,AB34.0,,"This results as the culmination of damage done to both inner ears and causes problems in vision, hearing and motor coordination."
http://id.who.int/icd/release/11/2023-01/mms/1550756489,Other peripheral vertigo,AB34.1,,
http://id.who.int/icd/release/11/2023-01/mms/794468052/other,Other specified disorders of vestibular function,AB34.Y,,
http://id.who.int/icd/release/11/2023-01/mms/794468052/unspecified,"Disorders of vestibular function, unspecified",AB34.Z,,
http://id.who.int/icd/release/11/2023-01/mms/794468052,Disorders of vestibular function,AB34,,
http://id.who.int/icd/release/11/2023-01/mms/1358389085,Labyrinthine fistula,AB35,,"Labyrinthine fistula is a condition in which an abnormal communication is present between the perilymphatic space of the inner ear and the middle ear (usually at or adjacent to the round or oval window). The manifestations of this disease vary in severity and complexity, commonly ranging from very mild to incapacitating."
http://id.who.int/icd/release/11/2023-01/mms/609882020,Labyrinthine dysfunction,AB36,,
http://id.who.int/icd/release/11/2023-01/mms/1091682870,Noise effects on inner ear,AB37,,"Noise toxicity can cause hearing loss, either transient or permanent, and impairment. Noise-induced hearing loss typically begins in the high-pitched frequency range of human voices communication."
http://id.who.int/icd/release/11/2023-01/mms/1111681557/other,Other specified diseases of inner ear,AB3Y,,
http://id.who.int/icd/release/11/2023-01/mms/1111681557/unspecified,"Diseases of inner ear, unspecified",AB3Z,,
http://id.who.int/icd/release/11/2023-01/mms/1111681557,Diseases of inner ear,,,
http://id.who.int/icd/release/11/2023-01/mms/240285431,Congenital conductive hearing loss,AB50.0,,
http://id.who.int/icd/release/11/2023-01/mms/985071949,Congenital sensorineural hearing loss,AB50.1,,
http://id.who.int/icd/release/11/2023-01/mms/72426245,Congenital mixed conductive and sensorineural hearing loss,AB50.2,,
http://id.who.int/icd/release/11/2023-01/mms/1154032108/other,Other specified congenital hearing impairment,AB50.Y,,
http://id.who.int/icd/release/11/2023-01/mms/1154032108/unspecified,"Congenital hearing impairment, unspecified",AB50.Z,,
http://id.who.int/icd/release/11/2023-01/mms/1154032108,Congenital hearing impairment,AB50,,"Both dominant and recessive genes exist which can cause mild to profound impairment. If a family has a dominant gene for deafness it will persist across generations because it will manifest itself in the offspring even if it is inherited from only one parent. If a family had genetic hearing impairment caused by a recessive gene it will not always be apparent as it will have to be passed onto offspring from both parents. Hearing impairment is sustained before the acquisition of language, which occurs due to a congenital condition."
http://id.who.int/icd/release/11/2023-01/mms/606147016,Acquired conductive hearing loss,AB51.0,,"Conductive hearing loss occurs when there is a problem conducting sound waves anywhere along the route through the outer ear, tympanic membrane (eardrum), or middle ear (ossicles), bilateral."
http://id.who.int/icd/release/11/2023-01/mms/1351369017,Acquired sensorineural hearing loss,AB51.1,,"Sensorineural hearing loss is a type of hearing loss in which the root cause lies in the vestibulocochlear nerve (Cranial nerve VIII), the inner ear, or central processing centres of the brain."
http://id.who.int/icd/release/11/2023-01/mms/847531974,Acquired mixed conductive and sensorineural hearing loss,AB51.2,,"Conductive hearing loss occurs when there is a problem conducting sound waves anywhere along the route through the outer ear, tympanic membrane (eardrum), or middle ear (ossicles). Sensorineural hearing loss is a type of hearing loss in which the root cause lies in the vestibulocochlear nerve (Cranial nerve VIII), the inner ear, or central processing centres of the brain. This diagnosis refers to a mix of both conductive and sensorineural hearing loss."
http://id.who.int/icd/release/11/2023-01/mms/500439897/other,Other specified acquired hearing impairment,AB51.Y,,
http://id.who.int/icd/release/11/2023-01/mms/500439897/unspecified,"Acquired hearing impairment, unspecified",AB51.Z,,
http://id.who.int/icd/release/11/2023-01/mms/500439897,Acquired hearing impairment,AB51,,"Loss of hearing that occurs sometime the course of life and is not present at birth. The hearing impairment is sustained after the acquisition of language, which can occur due to disease, trauma, or as a side-effect of a medicine. Conductive hearing loss may occur as a result of a problem in the outer or middle ear such as an obstruction (cerumen, foreign body), damage to the ossicles, middle ear infections, and/or perforation of the tympanic membrane. Sensorineural hearing loss is a type of hearing loss in which the root cause lies in the vestibulocochlear nerve (Cranial nerve VIII), the inner ear, or central processing centres of the brain. Mixed conductive and sensorineural hearing loss refers to a mix of both conductive and sensorineural hearing loss."
http://id.who.int/icd/release/11/2023-01/mms/947280473,Deafness not otherwise specified,AB52,,
http://id.who.int/icd/release/11/2023-01/mms/953801031,Ototoxic hearing loss,AB53,,
http://id.who.int/icd/release/11/2023-01/mms/1569854675,Presbycusis,AB54,,"The term presbycusis refers to sensorineural hearing impairment in elderly individuals. Characteristically, presbycusis involves bilateral high-frequency hearing loss associated with difficulty in speech discrimination and central auditory processing of information."
http://id.who.int/icd/release/11/2023-01/mms/692012078,Sudden idiopathic hearing loss,AB55,,
http://id.who.int/icd/release/11/2023-01/mms/703718321,Hereditary hearing loss,AB56,,
http://id.who.int/icd/release/11/2023-01/mms/1068894572,Auditory synaptopathy or neuropathy,AB57,,Normal outer hair cell function but lacking synchrony of neural transmission of auditory information due to damage of inner hair cells or their synapses or of the spiral ganglion cells or of the auditory nerve
http://id.who.int/icd/release/11/2023-01/mms/601591344/other,Other specified disorders with hearing impairment,AB5Y,,
http://id.who.int/icd/release/11/2023-01/mms/601591344/unspecified,"Disorders with hearing impairment, unspecified",AB5Z,,
http://id.who.int/icd/release/11/2023-01/mms/601591344,Disorders with hearing impairment,,,
http://id.who.int/icd/release/11/2023-01/mms/1544926445,Otorrhoea,AB70.0,,
http://id.who.int/icd/release/11/2023-01/mms/683205650,Otorrhagia,AB70.1,,
http://id.who.int/icd/release/11/2023-01/mms/962492793,Otalgia,AB70.2,,Pain in one or both ears.
http://id.who.int/icd/release/11/2023-01/mms/204637746,Otalgia or effusion of ear,AB70,,
http://id.who.int/icd/release/11/2023-01/mms/631681528,Degenerative or vascular disorders of ear,AB71,,
http://id.who.int/icd/release/11/2023-01/mms/332387707,Acoustic neuritis,AB72.0,,
http://id.who.int/icd/release/11/2023-01/mms/1359732999/other,Other specified disorders of acoustic nerve,AB72.Y,,
http://id.who.int/icd/release/11/2023-01/mms/1359732999/unspecified,"Disorders of acoustic nerve, unspecified",AB72.Z,,
http://id.who.int/icd/release/11/2023-01/mms/1359732999,Disorders of acoustic nerve,AB72,,
http://id.who.int/icd/release/11/2023-01/mms/1167829701,Atrophy ear,AB73,,
http://id.who.int/icd/release/11/2023-01/mms/1769556904/other,"Other specified disorders of ear, not elsewhere classified",AB7Y,,
http://id.who.int/icd/release/11/2023-01/mms/1769556904,"Disorders of ear, not elsewhere classified",,,
http://id.who.int/icd/release/11/2023-01/mms/36112441,Recurrent cholesteatoma of postmastoidectomy cavity,AB90,,
http://id.who.int/icd/release/11/2023-01/mms/593239689,Mucosal cyst of postmastoidectomy cavity,AB91,,
http://id.who.int/icd/release/11/2023-01/mms/788521596,Granulation of postmastoidectomy cavity,AB92,,
http://id.who.int/icd/release/11/2023-01/mms/270123060,Chronic inflammation of postmastoidectomy cavity,AB93,,
http://id.who.int/icd/release/11/2023-01/mms/2145129894,Postprocedural disorders of ear or mastoid process,,,
http://id.who.int/icd/release/11/2023-01/mms/1218729044/other,Other specified diseases of the ear or mastoid process,AC0Y,,
http://id.who.int/icd/release/11/2023-01/mms/1218729044/unspecified,"Diseases of the ear or mastoid process, unspecified",AC0Z,,
http://id.who.int/icd/release/11/2023-01/mms/1218729044,Diseases of the ear or mastoid process,10,,This chapter contains diseases of the ear and diseases of the mastoid process.
http://id.who.int/icd/release/11/2023-01/mms/1917449952,Combined diastolic and systolic hypertension,BA00.0,,
http://id.who.int/icd/release/11/2023-01/mms/1461918574,Isolated diastolic hypertension,BA00.1,,
http://id.who.int/icd/release/11/2023-01/mms/1788452129,Isolated systolic hypertension,BA00.2,,
http://id.who.int/icd/release/11/2023-01/mms/761947693/other,Other specified essential hypertension,BA00.Y,,
http://id.who.int/icd/release/11/2023-01/mms/761947693/unspecified,"Essential hypertension, unspecified",BA00.Z,,
http://id.who.int/icd/release/11/2023-01/mms/761947693,Essential hypertension,BA00,,"Essential (primary) hypertension, accounting for 95% of all cases of hypertension, is defined as high blood pressure for which a secondary cause cannot be found."
http://id.who.int/icd/release/11/2023-01/mms/1210166201,Hypertensive heart disease,BA01,,"Uncontrolled and prolonged hypertension can lead to a variety of changes in the myocardial structure, coronary vasculature, and conduction system of the heart. Hypertensive heart disease is a term applied generally to heart diseases, such as left ventricular hypertrophy, coronary artery disease, cardiac arrhythmias, and congestive heart failure, that are caused by direct or indirect effects hypertension."
http://id.who.int/icd/release/11/2023-01/mms/1015872326,Hypertensive renal disease,BA02,,Hypertensive renal disease is a medical condition referring to damage to the kidney due to chronic high blood pressure.
http://id.who.int/icd/release/11/2023-01/mms/1002963291,Hypertensive crisis,BA03,,
http://id.who.int/icd/release/11/2023-01/mms/2056837116,Combined diastolic and systolic secondary hypertension,BA04.0,,
http://id.who.int/icd/release/11/2023-01/mms/1975822334,Isolated diastolic secondary hypertension,BA04.1,,
http://id.who.int/icd/release/11/2023-01/mms/1894811648,Isolated systolic secondary hypertension,BA04.2,,
http://id.who.int/icd/release/11/2023-01/mms/1331849426/other,Other specified secondary hypertension,BA04.Y,,
http://id.who.int/icd/release/11/2023-01/mms/1331849426/unspecified,"Secondary hypertension, unspecified",BA04.Z,,
http://id.who.int/icd/release/11/2023-01/mms/1331849426,Secondary hypertension,BA04,,Defined through the measurement of the blood pressure using cuff method with a sitting systolic blood pressure above 140 mmHg or a sitting diastolic blood pressure above 90 mmHg in three consequent measurements with an identifiable cause.
http://id.who.int/icd/release/11/2023-01/mms/924915526,Hypertensive diseases,,,"Although a continuous association exists between higher BP and increased cardiovascular disease risk, it is useful to categorize BP levels for clinical and public health decision making. Recent guidelines categorise systemic hypertension into 4 levels on the basis of average BP measured in a healthcare setting (office pressures):. • Normal: systolic BP <120mmHg and diastolic BP <80mmHg. • Elevated: systolic BP 120-129mmHg and diastolic BP <80mmHg. • Stage 1 hypertension: systolic BP 130-139mmHg or Diastolic BP 80-89mmHg. • Stage 2 hypertension: systolic BP 140mmHg or more, Diastolic BP 90mmHg or more. In children, systemic hypertension is defined as an average systolic or diastolic blood pressure equal or higher than the 95th percentile appropriate for the sex, age and height of the child. The complications of uncontrolled or prolonged hypertension include damage to the blood vessels, heart, kidneys and brain."
http://id.who.int/icd/release/11/2023-01/mms/1713204963,Idiopathic hypotension,BA20,,
http://id.who.int/icd/release/11/2023-01/mms/56009591,Orthostatic hypotension,BA21,,
http://id.who.int/icd/release/11/2023-01/mms/1663360295/other,Other specified hypotension,BA2Y,,
http://id.who.int/icd/release/11/2023-01/mms/1663360295/unspecified,"Hypotension, unspecified",BA2Z,,
http://id.who.int/icd/release/11/2023-01/mms/1663360295,Hypotension,,,
http://id.who.int/icd/release/11/2023-01/mms/253490233,Unstable angina,BA40.0,,
http://id.who.int/icd/release/11/2023-01/mms/216789527,Stable angina,BA40.1,,
http://id.who.int/icd/release/11/2023-01/mms/718946808/other,Other specified angina pectoris,BA40.Y,,
http://id.who.int/icd/release/11/2023-01/mms/718946808/unspecified,"Angina pectoris, unspecified",BA40.Z,,
http://id.who.int/icd/release/11/2023-01/mms/718946808,Angina pectoris,BA40,,
http://id.who.int/icd/release/11/2023-01/mms/391388807,Acute ST elevation myocardial infarction,BA41.0,,"STEMI is an acute myocardial infarction with developing ST elevation in two contiguous leads. The criteria of ST elevation is follows; New ST elevation at the J point in two contiguous leads with the cut-points apply: 0.2mV in men>40 years; >0.25mV in men<40 years, or >0.15 mV in women."
http://id.who.int/icd/release/11/2023-01/mms/680129526,Acute non-ST elevation myocardial infarction,BA41.1,,
http://id.who.int/icd/release/11/2023-01/mms/1334938734/unspecified,"Acute myocardial infarction, unspecified",BA41.Z,,
http://id.who.int/icd/release/11/2023-01/mms/1334938734,Acute myocardial infarction,BA41,,"The term acute myocardial infarction (MI) should be used when there is evidence of myocardial necrosis in a clinical setting consistent with acute myocardial ischemia. Under these conditions any one of the following criteria meets the diagnosis for MI; Detection of a rise and/or fall of cardiac biomarker values with at least one value above the 99th percentile upper reference limit (URL ) and with at least one of the following; a. Symptoms of ischaemia. b. New or presumed new significant ST-segment-T wave (ST-T) changes or new left bundle branch block (LBBB). c. Development of pathologic Q waves in the ECG. d. Imaging evidence of new loss of viable myocardium or new regional wall motion abnormality. e. Identification of an intracoronary thrombus by angiography or autopsy. Infarction of any myocardial site, occurring within 4 weeks (28 days) from onset of a previous infarction (WHO)"
http://id.who.int/icd/release/11/2023-01/mms/1401866267,"Subsequent myocardial infarction, ST elevation myocardial infarction",BA42.0,,"Extension or recurrent myocardial infarction. This category should be assigned for infarction of any myocardial site, occurring within 4 weeks (28 days) from onset of a previous infarction. This most commonly results from total occlusion of the culprit coronary artery."
http://id.who.int/icd/release/11/2023-01/mms/2070501946,"Subsequent myocardial infarction, non-ST elevation myocardial infarction",BA42.1,,"Extension or recurrent myocardial infarction. For morbidity coding, this category should be assigned for infarction of any myocardial site, occurring within 4 weeks (28 days) from onset of a previous infarction. This most commonly results from severe obstruction, but not total occlusion, of the culprit coronary artery."
http://id.who.int/icd/release/11/2023-01/mms/993844371/unspecified,"Subsequent myocardial infarction, unspecified",BA42.Z,,
http://id.who.int/icd/release/11/2023-01/mms/993844371,Subsequent myocardial infarction,BA42,,"Infarction of any myocardial site, occurring within 4 weeks (28 days) from onset of a previous infarction"
http://id.who.int/icd/release/11/2023-01/mms/904209735,Coronary thrombosis not resulting in myocardial infarction,BA43,,Superimposed thrombus associated with plaque rupture or erosion which does not obstruct the coronary flow to cause myocardial infarction.
http://id.who.int/icd/release/11/2023-01/mms/1829545371/unspecified,"Acute ischaemic heart disease, unspecified",BA4Z,,
http://id.who.int/icd/release/11/2023-01/mms/1829545371,Acute ischaemic heart disease,,,
http://id.who.int/icd/release/11/2023-01/mms/956002477,Old myocardial infarction,BA50,,"Past myocardial infarction diagnosed by ECG or other special investigation, but currently presenting no symptoms."
http://id.who.int/icd/release/11/2023-01/mms/167155244,Dilated cardiomyopathy due to congenital anomaly of coronary artery,BA51.0,,"Dilated cardiomyopathy due to a congenital anomaly of one or more coronary arteries, such as anomalous left coronary artery from pulmonary artery (ALCAPA), coronary ostial stenosis or atresia, right ventricular dependent coronary circulation in pulmonary atresia with an intact ventricular septum. It is a form of ischaemic cardiomyopathy causing systolic ventricular dysfunction that relates to a spectrum of perfusion contraction matching and mismatching, including myocardial infarction, stunning, hibernation and scarring."
http://id.who.int/icd/release/11/2023-01/mms/1259725625/other,Other specified ischaemic cardiomyopathy,BA51.Y,,
http://id.who.int/icd/release/11/2023-01/mms/1259725625/unspecified,"Ischaemic cardiomyopathy, unspecified",BA51.Z,,
http://id.who.int/icd/release/11/2023-01/mms/1259725625,Ischaemic cardiomyopathy,BA51,,"Ischaemic cardiomyopathy has been defined as left ventricular systolic dysfunction with one or more of the following: a history of prior myocardial revascularisation or myocardial infarction, more than 75% stenosis in the left main stem or left anterior descending artery, or two vessels or more with a greater than 75% stenosis. It consists of a spectrum of pathophysiological states that relate to perfusion contraction matching and mismatching, including myocardial infarction, stunning, hibernation and scarring."
http://id.who.int/icd/release/11/2023-01/mms/1911344636,Coronary atherosclerosis of native coronary artery,BA52.0,,"Atherosclerotic lesions, or atherosclerotic plaques of native coronary artery."
http://id.who.int/icd/release/11/2023-01/mms/929085937,Coronary atherosclerosis of arterial autologous bypass graft,BA52.10,,
http://id.who.int/icd/release/11/2023-01/mms/1749487682,Coronary atherosclerosis of venous autologous bypass graft,BA52.11,,
http://id.who.int/icd/release/11/2023-01/mms/1399791513/unspecified,Coronary atherosclerosis of unspecified autologous bypass graft,BA52.1Z,,
http://id.who.int/icd/release/11/2023-01/mms/1399791513,Coronary atherosclerosis of autologous bypass graft,BA52.1,,"Atherosclerotic lesions, or atherosclerotic plaques of autologous bypass graft."
http://id.who.int/icd/release/11/2023-01/mms/1694252775,Coronary atherosclerosis of non-autologous bypass graft,BA52.2,,"Atherosclerotic lesions, or atherosclerotic plaques of non-autologous bypass graft."
http://id.who.int/icd/release/11/2023-01/mms/1280712786/unspecified,"Coronary atherosclerosis, unspecified site",BA52.Z,,
http://id.who.int/icd/release/11/2023-01/mms/1280712786,Coronary atherosclerosis,BA52,,"Atherosclerosis is the build up inside the coronary arteries of cholesterol, fatty acids, calcium, fibrous connective tissue and cells (mostly macrophages), referred to as plaque. The effect of this is to reduce the blood flow through the coronary arteries to heart muscle and when marked results in heart damage often with symptoms such as chest pain."
http://id.who.int/icd/release/11/2023-01/mms/1221742343/other,Other specified chronic ischaemic heart disease,BA5Y,,
http://id.who.int/icd/release/11/2023-01/mms/1221742343/unspecified,"Chronic ischaemic heart disease, unspecified",BA5Z,,
http://id.who.int/icd/release/11/2023-01/mms/1221742343,Chronic ischaemic heart disease,,,Chronic heart disease is seen due to the atherosclerosis. of coronary arteries. It is characterised by angina pectoris and unstable angina.
http://id.who.int/icd/release/11/2023-01/mms/1353640147,Dressler syndrome,BA60.0,,"A condition of postmyocardial infarction (1 to 8 weeks), characterised by a set of associated symptom, including malaise, fever, pericardial discomfort, leukocytosis, an elevated sedimentation rate, and a pericardial effusion. Patients with this syndrome usually demonstrate localised fibrous pericarditis containing polymorphonuclear leukocytes."
http://id.who.int/icd/release/11/2023-01/mms/910277130,Other pericarditis as current complication following acute myocardial infarction,BA60.1,,"An inflammation of the pericardium that can produce chest pain, which occurs as early as the first day and as late as 6 weeks after acute myocardial infarction. The pain of pericarditis radiates to either trapezius ridge. Transmural myocardial infarction is responsible for local pericardial inflammation. Transient pericardial friction rubs are relatively common in patients with transmural infarction within the first 48 hours. An acute fibrinous pericarditis occurs commonly after transmural infarction, whereas the risk of haemorrhagic pericarditis is increased by anticoagulation."
http://id.who.int/icd/release/11/2023-01/mms/456973650,Ventricular aneurysm as current complication following acute myocardial infarction,BA60.2,,"A discrete dyskinetic area of the left ventricular wall with a broad neck after acute myocardial infarction. The wall of the true aneurysm is thinner than the rest of the left ventricle; it is usually composed of fibrous tissue and necrotic muscle, occasionally mixed with viable myocardium. In contrast, pseudoaneurysms are composed of organised hematoma and pericardium and lack any elements of the original myocardial wall."
http://id.who.int/icd/release/11/2023-01/mms/528140652,Ventricular septal defect as current complication following acute myocardial infarction,BA60.3,,"A mechanical rupture of the interventricular septum after S-T elevation myocardial infarction resulting in the left-to-right shunt to deteriorate hemodynamic, which confers a high 30-day mortality. Rupture of the septum with an anterior infarction tends to be apical in location, whereas inferior infarctions are associated with perforation of the basal septum."
http://id.who.int/icd/release/11/2023-01/mms/318811736,Cardiac rupture as current complication following acute myocardial infarction,BA60.4,,"A tearing of acutely infarcted tissue after acute myocardial infarction, which may involve the papillary muscles, interventricular septum, or free wall of either ventricle."
http://id.who.int/icd/release/11/2023-01/mms/847963591,Pulmonary embolism as current complication following acute myocardial infarction,BA60.5,,A pulmonary embolism that resulted from thrombi in the veins of the lower extremities (e.g. after prolonged periods of bed rest) or mural thrombi overlying an area of right ventricular infarction after acute myocardial infarction.
http://id.who.int/icd/release/11/2023-01/mms/165648238,Rupture of papillary muscle or chordae tendineae as current complication following acute myocardial infarction,BA60.6,,
http://id.who.int/icd/release/11/2023-01/mms/8597952,Mural thrombus as current complication following acute myocardial infarction,BA60.7,,"A blood clot formed on the endoventricle or endoatirium, usually overlying dyskinetic or akinetic area of the ventricular infarction after acute myocardial infarction."
http://id.who.int/icd/release/11/2023-01/mms/1063181491,Arrhythmia as current complication following acute myocardial infarction,BA60.8,,A large and heterogeneous group of conditions in which the heart beats with an irregular or abnormal rhythm that can complicate the course of patients with acute myocardial infarction.
http://id.who.int/icd/release/11/2023-01/mms/147717581,"Cardiogenic shock, unrelated to mechanical complications, as current complication following acute myocardial infarction",BA60.9,,"The most severe clinical expression of left ventricular failure and is associated with extensive damage to the left ventricular myocardium after acute myocardial infarction, unrelated to a mechanical defect such as ventricular septal or papillary muscle rupture. Shock is defined as systolic BP < 90 mmHg and organ hypoperfusion."
http://id.who.int/icd/release/11/2023-01/mms/1584861447/other,Other specified current complications following acute myocardial infarction,BA60.Y,,
http://id.who.int/icd/release/11/2023-01/mms/1584861447/unspecified,"Certain current complications following acute myocardial infarction, unspecified",BA60.Z,,
